Backoff;CC;KTPS;NO HT;Numa Distance;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;neworder_cnt;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
0;OCC;101245.05148586491;False;Local;0.0;0.0;False;1568;1568;0;0;0;613845943.0;0.0;37770697745.0;0.0;62.780277000000005;0.0;0.0;1.4999999999999999e-05;0;1723.640171;0.0;251.87102000000002;84.846151;1168.666725;3.415796;6.047184;0.0;111294667
0;OCC;78820.5952993914;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;655252151.0;0.0;31051196237.0;0.0;56.07806;0.0;0.0;2e-05;0;2387.923859;0.0;311.03912;115.265895;1521.054856;3.329397;6.325739;0.0;120036722
0;OCC;63884.71552571099;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;747172486.0;0.0;26487434256.0;0.0;52.323197;0.0;0.0;2.5e-05;0;3295.279736;0.0;381.73435;160.601871;2008.180616;3.694022;7.09973;0.0;134258934
0;OCC;38927.10626977505;False;Remote;0.0;0.0;False;1568;1568;0;0;0;814254229.0;0.0;27290867597.0;0.0;52.982645;0.0;0.0;4e-05;0;5566.141913;0.0;497.448729;310.014278;3138.472598;4.000901;7.421645;0.0;138184820
0;DL DETECT;103141.12660089211;False;Local;0.0;0.0;False;1568;1568;0;0;0;668145381.0;0.0;41700665442.0;0.0;65.714005;0.0;0.0;1.4999999999999999e-05;0;1644.0114800000001;0.0;64.072163;90.873962;946.248258;3.061482;0.0;0.0;108141069
0;DL DETECT;68864.99928639259;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;738261284.0;0.0;38104687666.0;0.0;62.810570999999996;0.0;0.0;2.3e-05;0;2761.168086;0.0;69.069262;129.564913;1324.05766;3.3393370000000004;0.0;0.0;121267754
0;DL DETECT;62092.7235669625;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;766607137.0;0.0;40044241009.0;0.0;66.34425999999999;0.0;0.0;2.5e-05;0;3126.061146;0.0;70.121305;149.43256599999998;1440.889823;3.4763059999999997;0.0;0.0;123791869
0;DL DETECT;45117.22236677825;False;Remote;0.0;0.0;False;1568;1568;0;0;0;867164676.0;0.0;34001758148.0;0.0;64.529;0.0;0.0;3.5e-05;0;4705.245681;0.0;77.073286;220.49312799999998;1755.0741100000002;3.8586739999999997;0.0;0.0;135387510
0;HSTORE;191938.96444894173;False;Local;0.0;0.0;False;1568;1568;0;0;0;778159759.0;0.0;2669779462.0;0.0;0.736444;0.0;0.0;8e-06;0;759.314583;0.0;4.37359;59.793884999999996;218.32309700000002;68.738892;2.772436;0.0;92947739
0;HSTORE;165017.11150491916;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;954448221.0;0.0;3203883120.0;0.0;0.8974540000000001;0.0;0.0;1e-05;0;1100.455459;0.0;7.716772;93.763474;223.29148199999997;49.083134;3.360701;0.0;115812488
