Backoff;CC;KTPS;NO HT;Numa Distance;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
15;DL DETECT;255.49877978700013;False;All;1.0;15.0;False;112;4;35262;21045941;330;584218249.0;0.0;28912459593.0;0.0;4460.097363;2875.876606;0.0;0.00043799999999999997;4786.424174;49.593375;56.530705000000005;32.033126;185.393087;1.8003189999999998;0.0;4415.922575;10918978
15;DL DETECT;15.826909983484121;False;All;1.0;15.0;False;224;4;19279263;20737411;117;426543893.0;0.0;31905590247.0;0.0;70454.915079;59856.181403999995;0.0;0.014153;71504.810047;59577.93054;503.015346;57.982206999999995;706.521953;9.301519;0.0;10988.859512;5052233
15;DL DETECT;1155.7514260526423;False;All;1.0;15.0;False;28;4;93;5896354;111;41520523.0;0.0;3554736014.0;0.0;34.73178;17.734859;0.0;2.4e-05;67.14005300000001;0.13677;3.952265;4.3673470000000005;12.276817;0.148009;0.0;39.020631;2771329
15;DL DETECT;645.0569105675912;False;All;1.0;15.0;False;56;4;9694;11326420;208;110146777.0;0.0;8638797282.0;0.0;366.22924;173.270984;0.0;8.7e-05;450.921702;22.394562;14.641204;10.465377;37.438234;0.352907;0.0;352.54205299999995;5194110
15;DL DETECT;1211.300590737616;False;All;1.0;15.0;False;8;4;0;1104784;0;5893186.0;0.0;257573581.0;0.0;0.274581;0.274592;0.0;7.000000000000001e-06;5.217037;0.0;0.478965;0.376442;1.734631;0.020015;0.0;0.489505;789925
15;HSTORE;490.483048947739;False;All;1.0;15.0;False;112;4;0;0;0;84379886.0;0.0;235356710.0;0.0;0.076293;0.0;0.0;0.00022799999999999999;2554.780661;0.0;0.0;4.828652;23.778684;0.24851700000000002;0.265005;2495.4239620000003;11188184
15;HSTORE;315.79807019700024;False;All;1.0;15.0;False;224;4;0;0;0;169015654.0;0.0;475368143.0;0.0;0.149999;0.0;0.0;0.000709;15867.854078;0.0;0.0;10.340978;98.309146;0.505243;0.525118;15681.055282;22370704
15;HSTORE;968.5400741305838;False;All;1.0;15.0;False;28;4;4;0;0;20698425.0;0.0;56852692.0;0.0;0.019212;0.0;0.0;2.8999999999999997e-05;80.53140400000001;5.5e-05;0.0;1.070011;1.824509;0.061467999999999995;0.068274;72.45885799999999;2785639
15;HSTORE;815.8572716061747;False;All;1.0;15.0;False;56;4;8;0;0;41208659.0;0.0;114942838.0;0.0;0.037614999999999996;0.0;0.0;6.9e-05;382.721325;0.011557;0.0;2.154992;4.452022;0.123043;0.141191;365.61935;5575821
15;HSTORE;1085.1800923550538;False;All;1.0;15.0;False;8;4;25;0;0;6028351.0;0.0;17421742.0;0.0;0.00575;0.0;0.0;7.000000000000001e-06;5.847;0.000123;0.0;0.312421;0.436698;0.017769;0.020737000000000002;3.6029419999999996;793131
15;MVCC;706.1026137020839;False;All;1.0;15.0;False;112;4;8174092;0;0;232911032.0;0.0;59099216486.0;27361223164.0;1500.088495;0.0;0.0;0.00015900000000000002;1695.7504940000001;909.105223;32.497818;5.653711;105.984473;0.7246859999999999;0.45130200000000004;627.522908;10690838
15;MVCC;400.9725279348781;False;All;1.0;15.0;False;224;4;29456926;0;0;685840842.0;0.0;200045873336.0;95765902867.0;11679.529414;0.0;0.0;0.000559;12213.969773;8484.514897;131.020462;12.34778;287.04880499999996;2.597828;1.2501149999999999;3327.247382;21863689
15;MVCC;1403.601866841591;False;All;1.0;15.0;False;28;4;303642;0;0;26602949.0;0.0;8493851060.0;2352919039.0;22.899777;0.0;0.0;2e-05;55.21925400000001;5.267889;3.4676050000000003;1.2330729999999999;14.931560999999999;0.096302;0.071519;23.261379;2768066
15;MVCC;1395.471034957329;False;All;1.0;15.0;False;56;4;1914749;0;0;73890698.0;0.0;15847092536.0;5244252119.0;153.495481;0.0;0.0;4e-05;217.103685;65.875399;8.041343;2.3550720000000003;29.889554999999998;0.27526300000000004;0.174517;98.798597;5410034
