Backoff;CC;Configuration;Configuration Detailed;KTPS;NO HT;Numa Distance;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;neworder_cnt;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
0;TICTOC;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;7991.349124923631;False;All;1.0;15.0;False;56;1568;17;0;0;25196696.0;0.0;216962828.0;0.0;0.128725;0.0;0.0;7.000000000000001e-06;0.0;38.557949;0.00022799999999999999;4.1413199999999994;3.322317;11.221456;0.113929;0.0;0.0;5502322
0;SILO;0;28skt-0-config-base-hw_clock;410.18245373082647;False;All;1.0;15.0;False;112;1568;71;0;0;61498290.0;0.0;512747459.0;0.0;0.231962;0.0;0.0;0.000273;0.0;2767.968502;0.047157;7.665078;7.238897;48.678933;0.22616;0.0;0.0;10137251
0;SILO;0;28skt-0-config-base-hw_clock;279.98395102558186;False;All;1.0;15.0;False;168;1568;181;0;0;94833183.0;0.0;860121689.0;0.0;0.38985;0.0;0.0;0.0006;0.0;9658.558606999999;0.24488400000000002;11.788975;10.442344;80.499412;0.366284;0.0;0.0;16096675
0;SILO;0;28skt-0-config-base-hw_clock;252.62127005719339;False;All;1.0;15.0;False;224;1568;286;0;0;128840926.0;0.0;1275712564.0;0.0;0.566921;0.0;0.0;0.0008869999999999999;0.0;19293.573114;0.584716;17.111387;15.685022;117.582128;0.516332;0.0;0.0;21758781
0;SILO;1;28skt-1-config-base+alloc;7410.734952905757;False;All;1.0;15.0;False;224;1568;146;0;0;81788215.0;0.0;645601884.0;0.0;0.32638;0.0;0.0;2.9999999999999997e-05;0.0;419.55213399999997;0.012522;22.959411;11.825576;135.968523;0.29325500000000004;0.0;0.0;13880311
0;SILO;2;28skt-2-config-base+alloc+index;8133.4783394173965;False;All;1.0;15.0;False;224;1568;164;0;0;91056487.0;0.0;631988863.0;0.0;0.346593;0.0;0.0;2.8000000000000003e-05;0.0;407.467041;0.009133;25.472316;12.124267999999999;157.754672;0.313254;0.0;0.0;14795198
0;SILO;3;28skt-3-config-base+alloc+index+latch;8155.255555696051;False;All;1.0;15.0;False;224;1568;185;0;0;95095814.0;0.0;638657121.0;0.0;0.352609;0.0;0.0;2.7000000000000002e-05;0.0;406.42085699999996;0.009956999999999999;27.219871;12.41024;156.443044;0.317671;0.0;0.0;14796723
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;8256.55275635678;False;All;1.0;15.0;False;224;1568;176;0;0;100135677.0;0.0;669646263.0;0.0;0.36072;0.0;0.0;2.7000000000000002e-05;0.0;410.185669;0.009811;26.706032;11.908309;165.18099099999998;0.32163800000000003;0.0;0.0;15119284
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;7703.301012694152;False;All;1.0;15.0;False;224;1568;112;0;0;86319125.0;0.0;632411699.0;0.0;0.330905;0.0;0.0;2.8999999999999997e-05;0.0;388.940431;0.006247;57.999190000000006;8.126297000000001;155.175104;0.31450300000000003;0.0;0.0;13375559
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;7728.415103145383;False;All;1.0;15.0;False;224;1568;112;0;0;65302430.0;0.0;622487675.0;0.0;0.313033;0.0;0.0;2.8999999999999997e-05;0.0;386.312351;0.006229999999999999;57.022031000000005;8.031471;152.472483;0.346955;0.0;0.0;13328492
0;SILO;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;8921.92220681823;False;All;1.0;15.0;False;224;1568;141;0;0;87779061.0;0.0;775950314.0;0.0;0.408546;0.0;0.0;2.5e-05;0.0;440.73777699999994;0.006492;48.687294;26.238839000000002;133.384528;0.374771;0.0;0.0;17554590
0;SILO;0;28skt-0-config-base-hw_clock;550.1942235981012;False;All;1.0;15.0;False;28;1568;1;0;0;5801106.0;0.0;48958144.0;0.0;0.022991;0.0;0.0;5.1e-05;0.0;52.995619999999995;0.000157;0.781385;0.600292;3.6506230000000004;0.021981999999999998;0.0;0.0;1041353
0;SILO;0;28skt-0-config-base-hw_clock;551.8828476288021;False;All;1.0;15.0;False;56;1568;4;0;0;6691519.0;0.0;62279013.0;0.0;0.027444;0.0;0.0;0.000101;0.0;126.86793999999999;0.000974;0.925693;0.710431;4.537864;0.026335;0.0;0.0;1250290
0;SILO;1;28skt-1-config-base+alloc;4756.298061306731;False;All;1.0;15.0;False;56;1568;19;0;0;30982822.0;0.0;224264119.0;0.0;0.11643800000000001;0.0;0.0;1.2e-05;0.0;62.151348;0.000397;4.510426;3.75525;18.55275;0.106673;0.0;0.0;5278756
0;SILO;2;28skt-2-config-base+alloc+index;5677.154092283572;False;All;1.0;15.0;False;56;1568;12;0;0;33668025.0;0.0;216722233.0;0.0;0.12544;0.0;0.0;1e-05;0.0;54.5991;0.00022799999999999999;4.919236;3.687359;16.139545000000002;0.112725;0.0;0.0;5535134
0;SILO;3;28skt-3-config-base+alloc+index+latch;5686.188894357061;False;All;1.0;15.0;False;56;1568;20;0;0;34308980.0;0.0;216300324.0;0.0;0.12666;0.0;0.0;1e-05;0.0;54.590662;0.000365;4.923254;3.669749;16.540004999999997;0.11289300000000001;0.0;0.0;5543086
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;5637.424392277316;False;All;1.0;15.0;False;56;1568;18;0;0;33754968.0;0.0;214843715.0;0.0;0.125662;0.0;0.0;1e-05;0.0;54.676789;0.000312;4.863411;3.4068089999999995;16.536255999999998;0.11219000000000001;0.0;0.0;5504219
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;5583.015325366325;False;All;1.0;15.0;False;56;1568;17;0;0;33393156.0;0.0;218463340.0;0.0;0.12636;0.0;0.0;1e-05;0.0;55.309673;0.000275;8.113076;2.354855;17.896424;0.11330599999999999;0.0;0.0;5514192
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;5634.379157909869;False;All;1.0;15.0;False;56;1568;11;0;0;26929081.0;0.0;216072591.0;0.0;0.12231099999999999;0.0;0.0;1e-05;0.0;54.911153000000006;0.00020099999999999998;8.108483;2.4525069999999998;17.645204999999997;0.114266;0.0;0.0;5524826
0;SILO;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;6485.060116995316;False;All;1.0;15.0;False;56;1568;10;0;0;27105007.0;0.0;209989708.0;0.0;0.120247;0.0;0.0;9e-06;0.0;47.386683000000005;0.00014199999999999998;5.422317;3.358688;11.91164;0.11266199999999998;0.0;0.0;5487598
0;TICTOC;0;28skt-0-config-base-hw_clock;530.2331344382682;False;All;1.0;15.0;False;112;1568;539;0;0;60356457.0;0.0;515347648.0;0.0;0.252134;0.0;0.0;0.00021099999999999998;0.0;2133.680222;0.26256399999999996;10.002483;7.241503999999999;66.87559399999999;0.238456;0.0;0.0;10101321
0;TICTOC;1;28skt-1-config-base+alloc;7540.667763687449;False;All;1.0;15.0;False;112;1568;488;0;0;55340212.0;0.0;409021104.0;0.0;0.22591799999999998;0.0;0.0;1.4999999999999999e-05;0.0;140.94537;0.014175;9.965971000000001;6.782363;57.256857;0.192964;0.0;0.0;9489484
0;TICTOC;2;28skt-2-config-base+alloc+index;8484.14727678549;False;All;1.0;15.0;False;112;1568;482;0;0;59747028.0;0.0;392220053.0;0.0;0.24070300000000003;0.0;0.0;1.3000000000000001e-05;0.0;129.07905300000002;0.011742;10.687476;6.622234;62.795235;0.201005;0.0;0.0;9777908
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;8575.101616474616;False;All;1.0;15.0;False;112;1568;473;0;0;59366685.0;0.0;393972378.0;0.0;0.24194000000000002;0.0;0.0;1.3000000000000001e-05;0.0;128.469818;0.011609999999999999;10.909179;7.130159;62.154052;0.201296;0.0;0.0;9836087
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;8973.87094991219;False;All;1.0;15.0;False;112;1568;455;0;0;61238205.0;0.0;401117463.0;0.0;0.24426599999999998;0.0;0.0;1.2e-05;0.0;124.167277;0.010514;9.052093;6.599741000000001;58.931067000000006;0.202231;0.0;0.0;9948760
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;8838.689030344787;False;All;1.0;15.0;False;112;1568;523;0;0;54669675.0;0.0;384057161.0;0.0;0.229573;0.0;0.0;1.3000000000000001e-05;0.0;120.07637199999999;0.011835;15.689326999999999;4.7652;52.575525;0.19472899999999999;0.0;0.0;9476051
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;8945.750815174039;False;All;1.0;15.0;False;112;1568;491;0;0;43827966.0;0.0;380262157.0;0.0;0.222633;0.0;0.0;1.3000000000000001e-05;0.0;118.202366;0.011033;15.809029;4.627618;55.072003;0.212302;0.0;0.0;9441151
0;TICTOC;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;9946.883263673899;False;All;1.0;15.0;False;112;1568;33;0;0;42835651.0;0.0;374123985.0;0.0;0.220323;0.0;0.0;1.1e-05;0.0;106.90009199999999;0.0007099999999999999;11.828389999999999;8.634488000000001;39.672146999999995;0.197405;0.0;0.0;9493953
0;TICTOC;0;28skt-0-config-base-hw_clock;372.00580074460004;False;All;1.0;15.0;False;168;1568;819;0;0;89368072.0;0.0;868256261.0;0.0;0.646688;0.0;0.0;0.000452;0.0;7129.219928;0.877525;15.996255999999999;10.929194;108.882345;0.38421500000000003;0.0;0.0;15786376
0;TICTOC;1;28skt-1-config-base+alloc;8537.019729584541;False;All;1.0;15.0;False;168;1568;689;0;0;84538516.0;0.0;622192214.0;0.0;0.34282199999999996;0.0;0.0;2e-05;0.0;287.622833;0.025519999999999998;17.210245;11.487987;122.29071299999998;0.297053;0.0;0.0;14615725
0;TICTOC;2;28skt-2-config-base+alloc+index;9200.437180963005;False;All;1.0;15.0;False;168;1568;748;0;0;93476226.0;0.0;623443217.0;0.0;0.376314;0.0;0.0;1.8e-05;0.0;281.38370699999996;0.024225999999999998;20.829777;11.603177;140.099532;0.329031;0.0;0.0;15409840
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;9160.480888492899;False;All;1.0;15.0;False;168;1568;743;0;0;93322109.0;0.0;616707990.0;0.0;0.371836;0.0;0.0;1.8e-05;0.0;281.995186;0.024602000000000002;20.889097;12.279474;144.152959;0.314362;0.0;0.0;15376259
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;9679.650886701122;False;All;1.0;15.0;False;168;1568;767;0;0;94337949.0;0.0;629974426.0;0.0;0.375791;0.0;0.0;1.7e-05;0.0;268.740722;0.024079;14.196198;11.527752;137.592442;0.31699499999999997;0.0;0.0;15484026
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;9514.147015545906;False;All;1.0;15.0;False;168;1568;789;0;0;82253227.0;0.0;580633498.0;0.0;0.34408299999999997;0.0;0.0;1.8e-05;0.0;253.48855299999997;0.024328;28.832631;7.92863;113.496669;0.296491;0.0;0.0;14355520
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;9564.69676899735;False;All;1.0;15.0;False;168;1568;737;0;0;66363840.0;0.0;587118158.0;0.0;0.335096;0.0;0.0;1.8e-05;0.0;251.49902000000003;0.022515;29.273339;8.011625;114.468442;0.324923;0.0;0.0;14318523
0;TICTOC;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;10087.537926798797;False;All;1.0;15.0;False;168;1568;85;0;0;64740488.0;0.0;582128441.0;0.0;0.333703;0.0;0.0;1.7e-05;0.0;237.84600299999997;0.002555;23.844271;17.838085999999997;90.96595699999999;0.304084;0.0;0.0;14281432
0;TICTOC;0;28skt-0-config-base-hw_clock;327.532365379533;False;All;1.0;15.0;False;224;1568;1143;0;0;119533347.0;0.0;1226108254.0;0.0;0.713712;0.0;0.0;0.000684;0.0;14774.237222;1.8601349999999999;22.563276000000002;13.511291;149.85015900000002;0.5332520000000001;0.0;0.0;21602861
0;TICTOC;1;28skt-1-config-base+alloc;8497.504887302259;False;All;1.0;15.0;False;224;1568;997;0;0;90748403.0;0.0;676113736.0;0.0;0.36424;0.0;0.0;2.6000000000000002e-05;0.0;410.539372;0.052769;21.437648;13.072718;164.96063600000002;0.319971;0.0;0.0;15573930
0;TICTOC;2;28skt-2-config-base+alloc+index;9142.842606689881;False;All;1.0;15.0;False;224;1568;1000;0;0;108796755.0;0.0;751067981.0;0.0;0.439003;0.0;0.0;2.5e-05;0.0;445.312904;0.044654;26.743984;14.373451000000001;231.66527999999997;0.39002600000000004;0.0;0.0;18176008
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;9130.306912741755;False;All;1.0;15.0;False;224;1568;1002;0;0;111647633.0;0.0;734354473.0;0.0;0.42915200000000003;0.0;0.0;2.5e-05;0.0;438.11185300000005;0.044951;26.448394;14.874541;232.90296800000002;0.36886199999999997;0.0;0.0;17857570
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;9578.988602947446;False;All;1.0;15.0;False;224;1568;1022;0;0;118545709.0;0.0;787612092.0;0.0;0.455575;0.0;0.0;2.3e-05;0.0;443.361209;0.04342;17.564192000000002;14.913454999999999;228.92706800000002;0.389205;0.0;0.0;18959607
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;9519.226618885952;False;All;1.0;15.0;False;224;1568;1018;0;0;95530416.0;0.0;685047728.0;0.0;0.387547;0.0;0.0;2.4e-05;0.0;382.641979;0.042297;39.689568;10.030605;167.245344;0.34339699999999995;0.0;0.0;16260963
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;9523.987272975677;False;All;1.0;15.0;False;224;1568;992;0;0;73213524.0;0.0;670975651.0;0.0;0.36989;0.0;0.0;2.4e-05;0.0;377.79294500000003;0.041923;39.41329;9.549933;178.94581100000002;0.367771;0.0;0.0;16062925
0;TICTOC;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;10058.160832904821;False;All;1.0;15.0;False;224;1568;147;0;0;82251099.0;0.0;750328854.0;0.0;0.420885;0.0;0.0;2.2e-05;0.0;401.022627;0.006274;37.819138;28.701362;165.176265;0.41884399999999994;0.0;0.0;18006920
0;TICTOC;0;28skt-0-config-base-hw_clock;718.9034138396381;False;All;1.0;15.0;False;28;1568;118;0;0;7608819.0;0.0;62197022.0;0.0;0.032359;0.0;0.0;3.9e-05;0.0;52.089295;0.010298;1.143123;0.76813;6.1474400000000005;0.029176999999999998;0.0;0.0;1337399
0;TICTOC;0;28skt-0-config-base-hw_clock;725.0609848903188;False;All;1.0;15.0;False;56;1568;233;0;0;7805820.0;0.0;70953135.0;0.0;0.034994;0.0;0.0;7.7e-05;0.0;112.54836999999999;0.043174000000000004;1.192336;0.812203;7.030494999999999;0.031841;0.0;0.0;1457222
0;TICTOC;1;28skt-1-config-base+alloc;5129.364398028872;False;All;1.0;15.0;False;56;1568;224;0;0;30740404.0;0.0;229946750.0;0.0;0.124858;0.0;0.0;1.1e-05;0.0;58.19330600000001;0.00461;4.648834;3.7698449999999997;22.117911;0.108271;0.0;0.0;5330262
0;TICTOC;2;28skt-2-config-base+alloc+index;6339.455004284423;False;All;1.0;15.0;False;56;1568;210;0;0;33662506.0;0.0;222578898.0;0.0;0.137024;0.0;0.0;9e-06;0.0;49.055615;0.003406;4.9509300000000005;3.589115;18.592265;0.113001;0.0;0.0;5553319
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;6290.906765570526;False;All;1.0;15.0;False;56;1568;224;0;0;33070499.0;0.0;220157832.0;0.0;0.134634;0.0;0.0;9e-06;0.0;49.275327000000004;0.003646;5.026344;3.794198;18.810578;0.112312;0.0;0.0;5535473
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;6350.591757280376;False;All;1.0;15.0;False;56;1568;213;0;0;33473867.0;0.0;221174947.0;0.0;0.13430799999999998;0.0;0.0;9e-06;0.0;48.815369;0.00346;4.923285;3.4972879999999997;19.150809;0.112423;0.0;0.0;5535830
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;6827.384512491268;False;All;1.0;15.0;False;56;1568;226;0;0;32396869.0;0.0;221495746.0;0.0;0.135153;0.0;0.0;8e-06;0.0;45.355403;0.003278;6.616762;2.435373;15.659732;0.11348499999999999;0.0;0.0;5529621
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;6931.145197705252;False;All;1.0;15.0;False;56;1568;184;0;0;25637227.0;0.0;221701912.0;0.0;0.133223;0.0;0.0;8e-06;0.0;44.681691;0.0028710000000000003;6.747628;2.466512;15.916525;0.123528;0.0;0.0;5530273
0;TICTOC;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;7945.328966653509;False;All;1.0;15.0;False;56;1568;14;0;0;25396424.0;0.0;216571422.0;0.0;0.130768;0.0;0.0;7.000000000000001e-06;0.0;38.818509000000006;0.00020800000000000001;4.108458000000001;3.315803;10.660236;0.11318299999999999;0.0;0.0;5507604
0;SILO;0;28skt-0-config-base-hw_clock;415.7553490140515;False;All;1.0;15.0;False;112;1568;68;0;0;64174782.0;0.0;538905222.0;0.0;0.249032;0.0;0.0;0.000269;0.0;2861.129332;0.042152999999999996;8.025504;7.501772;51.70024;0.23549699999999998;0.0;0.0;10620802
0;SILO;0;28skt-0-config-base-hw_clock;300.7913455441062;False;All;1.0;15.0;False;168;1568;174;0;0;92790907.0;0.0;845377403.0;0.0;0.440691;0.0;0.0;0.000559;0.0;9089.718333;0.23460599999999998;11.73962;10.000067;80.377544;0.360613;0.0;0.0;16274456
0;SILO;0;28skt-0-config-base-hw_clock;254.08195774378223;False;All;1.0;15.0;False;224;1568;298;0;0;123018354.0;0.0;1245172251.0;0.0;0.523127;0.0;0.0;0.0008820000000000001;0.0;19117.096905000002;0.600132;16.857307000000002;12.917587;111.99866599999999;0.49811099999999997;0.0;0.0;21684417
0;SILO;1;28skt-1-config-base+alloc;7401.617454749995;False;All;1.0;15.0;False;224;1568;181;0;0;82050683.0;0.0;641945589.0;0.0;0.326581;0.0;0.0;2.9999999999999997e-05;0.0;414.72814;0.011838;22.322165;11.950323;128.644212;0.283965;0.0;0.0;13703835
0;SILO;2;28skt-2-config-base+alloc+index;8035.39028475415;False;All;1.0;15.0;False;224;1568;165;0;0;92914579.0;0.0;633969853.0;0.0;0.34612800000000005;0.0;0.0;2.8000000000000003e-05;0.0;410.52645099999995;0.009478;26.715666;12.316072;159.731922;0.312855;0.0;0.0;14726519
0;SILO;3;28skt-3-config-base+alloc+index+latch;8089.126660042417;False;All;1.0;15.0;False;224;1568;159;0;0;93164570.0;0.0;640736254.0;0.0;0.36036599999999996;0.0;0.0;2.8000000000000003e-05;0.0;409.638328;0.008748;27.144795000000002;12.294235;156.852835;0.314247;0.0;0.0;14792930
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;8228.78115712501;False;All;1.0;15.0;False;224;1568;176;0;0;107071788.0;0.0;682507984.0;0.0;0.367437;0.0;0.0;2.7000000000000002e-05;0.0;415.352668;0.009524;28.836;11.968408;166.24737;0.325366;0.0;0.0;15258242
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;7633.623890362321;False;All;1.0;15.0;False;224;1568;83;0;0;86034918.0;0.0;637028978.0;0.0;0.342778;0.0;0.0;2.8999999999999997e-05;0.0;390.646432;0.004507;58.428368000000006;8.042886;156.763543;0.302155;0.0;0.0;13312714
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;7683.612725044313;False;All;1.0;15.0;False;224;1568;114;0;0;70153082.0;0.0;622325119.0;0.0;0.319021;0.0;0.0;2.8999999999999997e-05;0.0;388.11894700000005;0.0064;57.270920999999994;8.275831;153.343981;0.334441;0.0;0.0;13313195
0;SILO;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;8701.46263787709;False;All;1.0;15.0;False;224;1568;137;0;0;82240712.0;0.0;758579919.0;0.0;0.39404;0.0;0.0;2.6000000000000002e-05;0.0;431.982386;0.006157;47.817811;25.71712;130.541867;0.365104;0.0;0.0;16780708
0;SILO;0;28skt-0-config-base-hw_clock;531.8401092901138;False;All;1.0;15.0;False;28;1568;2;0;0;6111171.0;0.0;50576922.0;0.0;0.023014;0.0;0.0;5.3e-05;0.0;55.491204;0.00035299999999999996;0.792608;0.612581;3.709806;0.022228;0.0;0.0;1054016
0;SILO;0;28skt-0-config-base-hw_clock;540.6973201540286;False;All;1.0;15.0;False;56;1568;7;0;0;6871543.0;0.0;63548764.0;0.0;0.028225999999999998;0.0;0.0;0.00010400000000000001;0.0;132.373802;0.00179;0.944991;0.727865;4.632358999999999;0.027077999999999998;0.0;0.0;1278110
0;SILO;1;28skt-1-config-base+alloc;5031.363118899789;False;All;1.0;15.0;False;56;1568;16;0;0;32511820.0;0.0;233868326.0;0.0;0.122676;0.0;0.0;1.1e-05;0.0;60.974835;0.000344;4.693156;3.9487629999999996;15.260435999999999;0.110979;0.0;0.0;5478331
0;SILO;2;28skt-2-config-base+alloc+index;5681.588901176376;False;All;1.0;15.0;False;56;1568;17;0;0;33611488.0;0.0;214644765.0;0.0;0.125228;0.0;0.0;1e-05;0.0;54.493559;0.000308;4.917366;3.721861;16.252322;0.11264600000000001;0.0;0.0;5528750
0;SILO;3;28skt-3-config-base+alloc+index+latch;5625.744368502179;False;All;1.0;15.0;False;56;1568;17;0;0;33642607.0;0.0;214889070.0;0.0;0.12485999999999998;0.0;0.0;1e-05;0.0;54.959002000000005;0.000309;4.965615000000001;3.738179;16.641191;0.113192;0.0;0.0;5521166
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;5628.868634620243;False;All;1.0;15.0;False;56;1568;17;0;0;33324558.0;0.0;214022419.0;0.0;0.12321099999999999;0.0;0.0;1e-05;0.0;54.682793999999994;0.000336;4.902582;3.425036;16.544310999999997;0.111882;0.0;0.0;5496469
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;5591.032687425289;False;All;1.0;15.0;False;56;1568;11;0;0;33494828.0;0.0;217899368.0;0.0;0.125653;0.0;0.0;1e-05;0.0;55.449121;0.000217;8.163474;2.3924;18.031321;0.114357;0.0;0.0;5536033
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;5687.283832643079;False;All;1.0;15.0;False;56;1568;8;0;0;26725470.0;0.0;214856060.0;0.0;0.120046;0.0;0.0;1e-05;0.0;54.56622900000001;0.000161;8.235905;2.361268;17.884396;0.114462;0.0;0.0;5541672
0;SILO;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;6471.97471253603;False;All;1.0;15.0;False;56;1568;10;0;0;27269169.0;0.0;210785178.0;0.0;0.11955;0.0;0.0;9e-06;0.0;47.686237;0.000185;5.472263;3.351983;12.020887;0.112917;0.0;0.0;5511145
0;TICTOC;0;28skt-0-config-base-hw_clock;568.4455616261421;False;All;1.0;15.0;False;112;1568;532;0;0;60780489.0;0.0;518598012.0;0.0;0.254767;0.0;0.0;0.000197;0.0;2027.421526;0.256056;10.338777;7.22532;68.582241;0.253818;0.0;0.0;10289989
0;TICTOC;1;28skt-1-config-base+alloc;7595.22924312208;False;All;1.0;15.0;False;112;1568;476;0;0;54705024.0;0.0;406231246.0;0.0;0.22415300000000002;0.0;0.0;1.4999999999999999e-05;0.0;139.603425;0.013559;9.949911;6.851476;55.783772;0.19199000000000002;0.0;0.0;9467143
0;TICTOC;2;28skt-2-config-base+alloc+index;8571.702653992525;False;All;1.0;15.0;False;112;1568;531;0;0;59562910.0;0.0;392771866.0;0.0;0.24134299999999997;0.0;0.0;1.3000000000000001e-05;0.0;128.192863;0.012740000000000001;10.745228;6.612139999999999;61.058652;0.19983599999999999;0.0;0.0;9810992
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;8558.159901254578;False;All;1.0;15.0;False;112;1568;492;0;0;59910399.0;0.0;393757182.0;0.0;0.24309099999999997;0.0;0.0;1.3000000000000001e-05;0.0;128.730222;0.012153;10.896662;6.932869999999999;62.25125;0.199949;0.0;0.0;9836552
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;8893.709662257994;False;All;1.0;15.0;False;112;1568;487;0;0;59675262.0;0.0;395430515.0;0.0;0.240552;0.0;0.0;1.3000000000000001e-05;0.0;124.095165;0.011468;8.969028;6.572202000000001;59.093651;0.20011900000000002;0.0;0.0;9854164
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;8787.253805386776;False;All;1.0;15.0;False;112;1568;513;0;0;53763438.0;0.0;379731185.0;0.0;0.227458;0.0;0.0;1.3000000000000001e-05;0.0;120.051266;0.011645;15.601887;4.7221269999999995;54.478711;0.193381;0.0;0.0;9418937
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;8813.989805888796;False;All;1.0;15.0;False;112;1568;487;0;0;43440356.0;0.0;380325468.0;0.0;0.22100100000000003;0.0;0.0;1.3000000000000001e-05;0.0;119.31201999999999;0.011106999999999999;15.871728;4.537847;54.882263;0.21281999999999998;0.0;0.0;9389419
0;TICTOC;8;28skt-7-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat+CC;9779.574149631806;False;All;1.0;15.0;False;112;1568;40;0;0;43207432.0;0.0;375368795.0;0.0;0.219888;0.0;0.0;1.1e-05;0.0;108.38290500000001;0.000893;11.969307;8.738778;39.728525;0.19711099999999998;0.0;0.0;9463738
0;TICTOC;0;28skt-0-config-base-hw_clock;393.4469938416699;False;All;1.0;15.0;False;168;1568;840;0;0;89497304.0;0.0;821478766.0;0.0;0.392341;0.0;0.0;0.00042699999999999997;0.0;6824.253131999999;0.8575780000000001;16.240662;10.158439;105.96973;0.372131;0.0;0.0;15982035
0;TICTOC;1;28skt-1-config-base+alloc;8490.524200314585;False;All;1.0;15.0;False;168;1568;755;0;0;83679373.0;0.0;633791152.0;0.0;0.34525;0.0;0.0;2e-05;0.0;289.86598399999997;0.02781;17.46934;11.732957;118.82008700000002;0.299577;0.0;0.0;14649489
0;TICTOC;2;28skt-2-config-base+alloc+index;9069.073220839018;False;All;1.0;15.0;False;168;1568;750;0;0;92058314.0;0.0;618041052.0;0.0;0.36816;0.0;0.0;1.9e-05;0.0;281.30844;0.024991;20.164855;11.415230000000001;145.18103100000002;0.317396;0.0;0.0;15185755
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;9149.248293598343;False;All;1.0;15.0;False;168;1568;778;0;0;96102098.0;0.0;622524581.0;0.0;0.375775;0.0;0.0;1.8e-05;0.0;282.980562;0.025814;20.952796;12.357052000000001;141.04036499999998;0.317879;0.0;0.0;15411068
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;9596.172366543571;False;All;1.0;15.0;False;168;1568;794;0;0;94161529.0;0.0;631573705.0;0.0;0.376214;0.0;0.0;1.8e-05;0.0;271.13568;0.02521;14.284114;11.334595;130.991756;0.316143;0.0;0.0;15487290
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;9334.09875129946;False;All;1.0;15.0;False;168;1568;776;0;0;80384489.0;0.0;628728088.0;0.0;0.339515;0.0;0.0;1.8e-05;0.0;255.37419900000003;0.024;28.854465;7.846317;118.080477;0.294102;0.0;0.0;14188619
