Backoff;CC;Configuration;Configuration Detailed;KTPS;NO HT;Numa Distance;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;neworder_cnt;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
0;SILO;1;28skt-1-config-base+alloc;1308.798442292458;False;All;1.0;15.0;False;16;4;1420785;0;0;13130144.0;0.0;127796061.0;0.0;0.064842;0.0;0.0;1.2e-05;0.0;19.252907999999998;12.052760000000001;2.367506;0.48928699999999997;2.499616;0.217926;0.0;0.0;1574886
0;SILO;2;28skt-2-config-base+alloc+index;1471.5399273359355;False;All;1.0;15.0;False;16;4;1450482;0;0;13872023.0;0.0;124415287.0;0.0;0.067247;0.0;0.0;1.1e-05;0.0;17.242911;10.500531;2.434632;0.47158900000000004;2.52963;0.39399;0.0;0.0;1585852
0;SILO;3;28skt-3-config-base+alloc+index+latch;1473.151510050451;False;All;1.0;15.0;False;16;4;1446512;0;0;13701661.0;0.0;122207835.0;0.0;0.06727999999999999;0.0;0.0;1.1e-05;0.0;17.168135;10.447403999999999;2.405267;0.478138;2.510713;0.399825;0.0;0.0;1580704
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;1475.431321539605;False;All;1.0;15.0;False;16;4;1440015;0;0;13772805.0;0.0;122968059.0;0.0;0.069155;0.0;0.0;1.1e-05;0.0;17.065285;10.388802;2.400974;0.48154399999999997;2.496644;0.404832;0.0;0.0;1573666
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1486.5201278611669;False;All;1.0;15.0;False;16;4;1416876;0;0;13284732.0;0.0;126556027.0;0.0;0.070663;0.0;0.0;1.1e-05;0.0;16.977164000000002;10.144149;2.946571;0.41774300000000003;2.679971;0.37604499999999996;0.0;0.0;1577306
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;1551.4072077457738;False;All;1.0;15.0;False;16;4;1416563;0;0;11361525.0;0.0;123941849.0;0.0;0.06866599999999999;0.0;0.0;1e-05;0.0;16.252682;9.663916;2.925554;0.414959;2.625626;0.480048;0.0;0.0;1575908
0;SILO;1;28skt-1-config-base+alloc;190.01941998472245;False;All;1.0;15.0;False;1;4;0;0;0;621323.0;0.0;3802898.0;0.0;0.001963;0.0;0.0;5e-06;0.0;0.526262;0.0;0.05870499999999999;0.058128;0.10214;0.0020210000000000002;0.0;0.0;100000
0;SILO;2;28skt-2-config-base+alloc+index;221.41234506671154;False;All;1.0;15.0;False;1;4;0;0;0;612216.0;0.0;3267679.0;0.0;0.002061;0.0;0.0;5e-06;0.0;0.451646;0.0;0.059394;0.045548000000000005;0.109455;0.002048;0.0;0.0;100000
0;SILO;3;28skt-3-config-base+alloc+index+latch;223.9034886402565;False;All;1.0;15.0;False;1;4;0;0;0;576003.0;0.0;3345645.0;0.0;0.0020559999999999997;0.0;0.0;4e-06;0.0;0.446621;0.0;0.058691999999999994;0.046699;0.112349;0.002023;0.0;0.0;100000
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;221.96178705874;False;All;1.0;15.0;False;1;4;0;0;0;595621.0;0.0;3199376.0;0.0;0.00203;0.0;0.0;5e-06;0.0;0.450528;0.0;0.057617999999999996;0.053642999999999996;0.103957;0.002015;0.0;0.0;100000
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;219.84786527722812;False;All;1.0;15.0;False;1;4;0;0;0;632960.0;0.0;3209214.0;0.0;0.002134;0.0;0.0;5e-06;0.0;0.45486000000000004;0.0;0.072065;0.027114;0.120551;0.002154;0.0;0.0;100000
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;222.4308128956488;False;All;1.0;15.0;False;1;4;0;0;0;592288.0;0.0;3274473.0;0.0;0.001993;0.0;0.0;4e-06;0.0;0.449578;0.0;0.071703;0.026235;0.109824;0.002194;0.0;0.0;100000
0;SILO;1;28skt-1-config-base+alloc;1717.6818404169157;False;All;1.0;15.0;False;28;4;4487179;0;0;26525170.0;0.0;246145158.0;0.0;0.136017;0.0;0.0;1.6e-05;0.0;45.041403;33.509769;5.330193;0.780051;4.05785;2.204112;0.0;0.0;2763100
0;SILO;2;28skt-2-config-base+alloc+index;1857.9090021475681;False;All;1.0;15.0;False;28;4;4392732;0;0;27456933.0;0.0;236825912.0;0.0;0.138293;0.0;0.0;1.4999999999999999e-05;0.0;41.660148;30.367496000000003;5.350136;0.767129;4.096775;3.7620379999999995;0.0;0.0;2764313
0;SILO;3;28skt-3-config-base+alloc+index+latch;1852.917945933639;False;All;1.0;15.0;False;28;4;4395065;0;0;26755341.0;0.0;238621591.0;0.0;0.140266;0.0;0.0;1.4999999999999999e-05;0.0;41.733861;30.428408;5.299242;0.775672;4.102878;3.747629;0.0;0.0;2761765
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;1866.2724439273973;False;All;1.0;15.0;False;28;4;4388322;0;0;27314365.0;0.0;238231517.0;0.0;0.142345;0.0;0.0;1.4999999999999999e-05;0.0;41.498028999999995;30.223934999999997;5.298376;0.774861;4.092434;3.875256;0.0;0.0;2765951
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1848.4280809839065;False;All;1.0;15.0;False;28;4;4372579;0;0;26193397.0;0.0;237875217.0;0.0;0.144372;0.0;0.0;1.4999999999999999e-05;0.0;41.882692;30.251887;6.362638;0.689525;4.393073;3.565348;0.0;0.0;2764898
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;1933.4082392889388;False;All;1.0;15.0;False;28;4;4257745;0;0;22455040.0;0.0;240183403.0;0.0;0.142514;0.0;0.0;1.4000000000000001e-05;0.0;39.871328999999996;28.589197;6.197435;0.6708970000000001;4.271612999999999;4.388717;0.0;0.0;2753127
0;SILO;1;28skt-1-config-base+alloc;275.81666117989255;False;All;1.0;15.0;False;2;4;6;0;0;1199901.0;0.0;8413064.0;0.0;0.004464;0.0;0.0;7.000000000000001e-06;0.0;1.439826;8.4e-05;0.161727;0.098149;0.449697;0.003979;0.0;0.0;198564
0;SILO;2;28skt-2-config-base+alloc+index;337.196798311911;False;All;1.0;15.0;False;2;4;6;0;0;1239611.0;0.0;7655331.0;0.0;0.004658;0.0;0.0;6e-06;0.0;1.182876;7e-05;0.16175599999999998;0.088714;0.388884;0.0040030000000000005;0.0;0.0;199431
0;SILO;3;28skt-3-config-base+alloc+index+latch;335.4693534844668;False;All;1.0;15.0;False;2;4;6;0;0;1233708.0;0.0;7676633.0;0.0;0.004529;0.0;0.0;6e-06;0.0;1.191;7.6e-05;0.162571;0.089875;0.39307800000000004;0.004021;0.0;0.0;199772
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;333.7642778349572;False;All;1.0;15.0;False;2;4;8;0;0;1237334.0;0.0;7548173.0;0.0;0.004542;0.0;0.0;6e-06;0.0;1.191182;8.6e-05;0.161999;0.098332;0.399895;0.003995;0.0;0.0;198787
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;321.9057003864765;False;All;1.0;15.0;False;2;4;8;0;0;1241976.0;0.0;7490574.0;0.0;0.00473;0.0;0.0;6e-06;0.0;1.2360389999999999;8.6e-05;0.271969;0.069882;0.48301400000000005;0.004067;0.0;0.0;198944
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;337.0456651380595;False;All;1.0;15.0;False;2;4;7;0;0;970352.0;0.0;7589507.0;0.0;0.004399;0.0;0.0;6e-06;0.0;1.1860469999999999;8.9e-05;0.259598;0.06752899999999999;0.46034899999999995;0.0040479999999999995;0.0;0.0;199876
0;SILO;1;28skt-1-config-base+alloc;531.6344490674043;False;All;1.0;15.0;False;4;4;35;0;0;2314883.0;0.0;16606034.0;0.0;0.00866;0.0;0.0;8e-06;0.0;2.9617869999999997;0.000475;0.322712;0.202471;0.8811959999999999;0.007921;0.0;0.0;393647
0;SILO;2;28skt-2-config-base+alloc+index;638.2139529494686;False;All;1.0;15.0;False;4;4;23;0;0;2592397.0;0.0;15514039.0;0.0;0.009475;0.0;0.0;6e-06;0.0;2.485668;0.000259;0.327575;0.17533900000000002;0.8208790000000001;0.007991;0.0;0.0;396597
0;SILO;3;28skt-3-config-base+alloc+index+latch;640.6904908843118;False;All;1.0;15.0;False;4;4;35;0;0;2608083.0;0.0;15511528.0;0.0;0.009622;0.0;0.0;6e-06;0.0;2.488896;0.00041900000000000005;0.32561100000000004;0.181502;0.819773;0.008043999999999999;0.0;0.0;398653
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;644.098391070559;False;All;1.0;15.0;False;4;4;34;0;0;2639530.0;0.0;15325043.0;0.0;0.009346;0.0;0.0;6e-06;0.0;2.468598;0.000412;0.317309;0.197987;0.8026760000000001;0.008052;0.0;0.0;397505
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;640.3602715227288;False;All;1.0;15.0;False;4;4;13;0;0;2442701.0;0.0;15286520.0;0.0;0.009031;0.0;0.0;6e-06;0.0;2.486569;0.000157;0.495753;0.13492;0.953398;0.008079000000000001;0.0;0.0;398075
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;663.2399187096753;False;All;1.0;15.0;False;4;4;28;0;0;1895266.0;0.0;15028491.0;0.0;0.008715;0.0;0.0;6e-06;0.0;2.387492;0.000321;0.49196599999999996;0.143785;0.907432;0.008058;0.0;0.0;395870
0;SILO;1;28skt-1-config-base+alloc;1920.1900476512471;False;All;1.0;15.0;False;56;4;17119718;0;0;64672838.0;0.0;628134671.0;0.0;0.382632;0.0;0.0;2.8999999999999997e-05;0.0;159.54398700000002;135.707819;16.715282000000002;1.584583;8.879414;12.589042999999998;0.0;0.0;5470621
0;SILO;2;28skt-2-config-base+alloc+index;2016.6651150679763;False;All;1.0;15.0;False;56;4;16799519;0;0;68777367.0;0.0;622359258.0;0.0;0.406317;0.0;0.0;2.8000000000000003e-05;0.0;152.35898400000002;128.32683;17.176243;1.606256;9.18913;18.926346;0.0;0.0;5486733
0;SILO;3;28skt-3-config-base+alloc+index+latch;2036.0914982654197;False;All;1.0;15.0;False;56;4;16709962;0;0;64725639.0;0.0;611438283.0;0.0;0.40204;0.0;0.0;2.8000000000000003e-05;0.0;150.749131;127.002844;16.718903;1.599993;8.995056;19.550237;0.0;0.0;5481054
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;2012.8908561709452;False;All;1.0;15.0;False;56;4;16914113;0;0;68868509.0;0.0;625507871.0;0.0;0.430536;0.0;0.0;2.8000000000000003e-05;0.0;152.9239;128.865324;17.183069;1.603741;9.224136999999999;19.188509;0.0;0.0;5496770
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1977.2265295761003;False;All;1.0;15.0;False;56;4;16926991;0;0;64637670.0;0.0;600828937.0;0.0;0.407056;0.0;0.0;2.8000000000000003e-05;0.0;154.633349;129.978336;19.979769;1.4081270000000001;9.622865;16.37744;0.0;0.0;5459735
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;2073.6592112523153;False;All;1.0;15.0;False;56;4;16372555;0;0;55933772.0;0.0;603637568.0;0.0;0.407981;0.0;0.0;2.7000000000000002e-05;0.0;147.23796000000002;123.48966999999999;19.7344;1.341366;9.47565;19.465118;0.0;0.0;5452167
0;SILO;1;28skt-1-config-base+alloc;859.370821429936;False;All;1.0;15.0;False;8;4;267149;0;0;5568951.0;0.0;52290255.0;0.0;0.025903;0.0;0.0;9e-06;0.0;7.302886999999999;2.759696;0.8905360000000001;0.31015;1.4558879999999998;0.04526;0.0;0.0;784486
0;SILO;2;28skt-2-config-base+alloc+index;997.8939048241953;False;All;1.0;15.0;False;8;4;272592;0;0;5889238.0;0.0;50410510.0;0.0;0.02678;0.0;0.0;8e-06;0.0;6.335896;2.3128830000000002;0.9004719999999999;0.286073;1.410599;0.053746;0.0;0.0;790319
0;SILO;3;28skt-3-config-base+alloc+index+latch;994.4120543467413;False;All;1.0;15.0;False;8;4;273014;0;0;5880505.0;0.0;50916887.0;0.0;0.027324;0.0;0.0;8e-06;0.0;6.373004;2.325324;0.903533;0.29325999999999997;1.421959;0.049025;0.0;0.0;792174
0;SILO;4;28skt-4-config-base+alloc+index+latch+replicate_item;991.9777820111751;False;All;1.0;15.0;False;8;4;270432;0;0;5855575.0;0.0;50935286.0;0.0;0.027607;0.0;0.0;8e-06;0.0;6.35161;2.318873;0.8956280000000001;0.305388;1.432185;0.052114999999999995;0.0;0.0;787582
0;SILO;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1015.9474920044307;False;All;1.0;15.0;False;8;4;263129;0;0;5711629.0;0.0;50564222.0;0.0;0.027418;0.0;0.0;8e-06;0.0;6.231889;2.175048;1.169992;0.238069;1.553287;0.049039;0.0;0.0;791409
0;SILO;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;1053.0493587309224;False;All;1.0;15.0;False;8;4;261943;0;0;4726551.0;0.0;51146635.0;0.0;0.026606;0.0;0.0;8e-06;0.0;6.0011470000000005;2.099446;1.173175;0.23461100000000001;1.517113;0.049957;0.0;0.0;789938
0;TICTOC;1;28skt-1-config-base+alloc;1939.4708387948078;False;All;1.0;15.0;False;112;4;41574669;0;0;567519270.0;0.0;29628655028.0;0.0;109.97023700000001;0.0;0.0;5.7999999999999994e-05;0.0;404.974586;323.812737;106.551373;2.139166;59.487545999999995;41.177496000000005;0.0;0.0;7012825
0;TICTOC;2;28skt-2-config-base+alloc+index;1824.9386447343768;False;All;1.0;15.0;False;112;4;47652527;0;0;649781761.0;0.0;35055344617.0;0.0;149.686715;0.0;0.0;6.1e-05;0.0;477.89459800000003;384.169054;128.125623;2.227968;72.110586;48.104603000000004;0.0;0.0;7786860
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;1889.332456161174;False;All;1.0;15.0;False;112;4;44554801;0;0;645541958.0;0.0;33654018427.0;0.0;124.40633899999999;0.0;0.0;5.9e-05;0.0;433.14036200000004;347.65957099999997;112.738956;2.239802;63.764074;46.416653000000004;0.0;0.0;7306662
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;1740.5355667805043;False;All;1.0;15.0;False;112;4;53880913;0;0;737635589.0;0.0;38021640069.0;0.0;200.034345;0.0;0.0;6.4e-05;0.0;545.228925;442.77526100000006;142.839482;2.665464;79.745711;38.134673;0.0;0.0;8473128
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1747.4524593345022;False;All;1.0;15.0;False;112;4;51819993;0;0;706414632.0;0.0;38518195673.0;0.0;202.25458899999998;0.0;0.0;6.4e-05;0.0;533.6044360000001;431.948305;142.406239;1.89973;78.21285999999999;34.137817;0.0;0.0;8325432
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;1753.7079843811955;False;All;1.0;15.0;False;112;4;52457014;0;0;686101136.0;0.0;39854240783.0;0.0;209.68143600000002;0.0;0.0;6.4e-05;0.0;539.359068;436.508325;141.858959;1.9226159999999999;79.975623;33.905095;0.0;0.0;8445342
0;TICTOC;1;28skt-1-config-base+alloc;1800.5461481177265;False;All;1.0;15.0;False;16;4;660421;0;0;14132956.0;0.0;141002218.0;0.0;0.071781;0.0;0.0;9e-06;0.0;14.017809;5.083685;2.064543;0.6439;3.780818;0.139262;0.0;0.0;1577482
0;TICTOC;2;28skt-2-config-base+alloc+index;2081.436396194416;False;All;1.0;15.0;False;16;4;671109;0;0;14346365.0;0.0;140933078.0;0.0;0.07557699999999999;0.0;0.0;8e-06;0.0;12.160656;4.244679;2.088739;0.592178;3.662933;0.146722;0.0;0.0;1581977
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;2060.856484812765;False;All;1.0;15.0;False;16;4;667382;0;0;14223664.0;0.0;138561359.0;0.0;0.075287;0.0;0.0;8e-06;0.0;12.236691;4.277927;2.071632;0.598896;3.6556620000000004;0.176564;0.0;0.0;1576129
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;2074.945481621353;False;All;1.0;15.0;False;16;4;671470;0;0;14409490.0;0.0;141050470.0;0.0;0.07739;0.0;0.0;8e-06;0.0;12.182589;4.255997;2.101732;0.633963;3.645879;0.156099;0.0;0.0;1579888
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;2290.414989870055;False;All;1.0;15.0;False;16;4;672656;0;0;14286519.0;0.0;145154062.0;0.0;0.07948200000000001;0.0;0.0;7.000000000000001e-06;0.0;11.024245;3.711523;2.3901470000000002;0.481267;3.34349;0.177189;0.0;0.0;1578131
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;2386.8761808699214;False;All;1.0;15.0;False;16;4;671590;0;0;12291694.0;0.0;144330556.0;0.0;0.078343;0.0;0.0;7.000000000000001e-06;0.0;10.584358;3.539629;2.423764;0.48243500000000006;3.346912;0.18991;0.0;0.0;1578972
0;TICTOC;1;28skt-1-config-base+alloc;206.1825911790964;False;All;1.0;15.0;False;1;4;0;0;0;601126.0;0.0;3747746.0;0.0;0.002039;0.0;0.0;5e-06;0.0;0.48500699999999997;0.0;0.063539;0.066843;0.117282;0.001986;0.0;0.0;100000
0;TICTOC;2;28skt-2-config-base+alloc+index;243.5721314510079;False;All;1.0;15.0;False;1;4;0;0;0;594000.0;0.0;3288441.0;0.0;0.002096;0.0;0.0;4e-06;0.0;0.41055600000000003;0.0;0.061199;0.053578999999999995;0.120696;0.002036;0.0;0.0;100000
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;241.72046961452835;False;All;1.0;15.0;False;1;4;0;0;0;620218.0;0.0;3363823.0;0.0;0.002177;0.0;0.0;4e-06;0.0;0.41370100000000004;0.0;0.062615;0.053892999999999996;0.129907;0.0019809999999999997;0.0;0.0;100000
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;234.92818245462362;False;All;1.0;15.0;False;1;4;0;0;0;582678.0;0.0;3243712.0;0.0;0.002088;0.0;0.0;4e-06;0.0;0.425662;0.0;0.062323;0.06199400000000001;0.11420699999999999;0.0019809999999999997;0.0;0.0;100000
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;261.7609180478918;False;All;1.0;15.0;False;1;4;0;0;0;599982.0;0.0;3236081.0;0.0;0.002098;0.0;0.0;4e-06;0.0;0.38202800000000003;0.0;0.06895499999999999;0.034197000000000005;0.11048599999999999;0.002101;0.0;0.0;100000
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;262.74234697228854;False;All;1.0;15.0;False;1;4;0;0;0;590170.0;0.0;3363727.0;0.0;0.00212;0.0;0.0;4e-06;0.0;0.380601;0.0;0.070661;0.027020999999999996;0.107705;0.00216;0.0;0.0;100000
0;TICTOC;1;28skt-1-config-base+alloc;995.7002543528168;False;All;1.0;15.0;False;224;4;158171587;0;0;2182981502.0;0.0;364045248244.0;0.0;1609.368156;0.0;0.0;0.000225;0.0;2975.2841329999997;2654.940143;596.860188;4.0872589999999995;275.725615;11.388717999999999;0.0;0.0;13225407
0;TICTOC;2;28skt-2-config-base+alloc+index;987.5834329454437;False;All;1.0;15.0;False;224;4;158823649;0;0;2173847545.0;0.0;370930967757.0;0.0;1628.6189550000001;0.0;0.0;0.000227;0.0;2985.2143379999998;2663.7143079999996;592.129117;3.6659029999999997;282.434192;13.213574;0.0;0.0;13161376
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;961.4138116195246;False;All;1.0;15.0;False;224;4;169744895;0;0;3108658449.0;0.0;409019905886.0;0.0;1627.589035;0.0;0.0;0.000233;0.0;3104.141301;2782.79493;584.4265740000001;4.688397;274.877631;23.354671;0.0;0.0;13323055
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;908.9326985128948;False;All;1.0;15.0;False;224;4;151571415;0;0;2103054798.0;0.0;265772093816.0;0.0;2156.330772;0.0;0.0;0.000246;0.0;3434.1158560000003;3066.335675;613.827143;4.60458;324.871919;6.871159;0.0;0.0;13934733
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;936.1854317191878;False;All;1.0;15.0;False;224;4;160667965;0;0;2232766314.0;0.0;296928259848.0;0.0;2295.744462;0.0;0.0;0.000239;0.0;3606.9693520000005;3218.469;630.929709;3.3600470000000002;341.819649;7.118588000000001;0.0;0.0;15074965
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;942.000270591545;False;All;1.0;15.0;False;224;4;171352275;0;0;2281296088.0;0.0;312919419026.0;0.0;2509.0970850000003;0.0;0.0;0.00023799999999999998;0.0;3886.802892;3463.146078;658.4917519999999;3.643482;376.04433;7.567984;0.0;0.0;16345399
0;TICTOC;1;28skt-1-config-base+alloc;2711.5457836826085;False;All;1.0;15.0;False;28;4;2082484;0;0;31393520.0;0.0;319351450.0;0.0;0.170343;0.0;0.0;1e-05;0.0;28.491024;14.317191000000001;4.360491000000001;0.984944;6.070557;0.752218;0.0;0.0;2759097
0;TICTOC;2;28skt-2-config-base+alloc+index;3035.244739959248;False;All;1.0;15.0;False;28;4;2087025;0;0;30963275.0;0.0;309268076.0;0.0;0.17918900000000001;0.0;0.0;9e-06;0.0;25.43659;12.268684;4.315780999999999;0.944042;6.021048;1.131758;0.0;0.0;2757367
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;2997.766631763254;False;All;1.0;15.0;False;28;4;2093157;0;0;31032304.0;0.0;318664077.0;0.0;0.18318900000000002;0.0;0.0;9e-06;0.0;25.768254000000002;12.480711999999999;4.290198;0.9492309999999999;6.039372;1.124627;0.0;0.0;2758829
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;3024.4170516607423;False;All;1.0;15.0;False;28;4;2087543;0;0;30926431.0;0.0;318314868.0;0.0;0.18173599999999998;0.0;0.0;9e-06;0.0;25.544116;12.378476;4.354112000000001;0.990274;6.049361;1.0898079999999999;0.0;0.0;2759145
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;3269.133385600824;False;All;1.0;15.0;False;28;4;2059983;0;0;30606778.0;0.0;327733751.0;0.0;0.18817899999999999;0.0;0.0;9e-06;0.0;23.652688;10.969185000000001;4.8028129999999996;0.775949;5.6302900000000005;1.531982;0.0;0.0;2761564
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;3363.234628732448;False;All;1.0;15.0;False;28;4;2050762;0;0;26776244.0;0.0;341957442.0;0.0;0.187567;0.0;0.0;8e-06;0.0;23.053873;10.624739;4.887039;0.776051;5.6476489999999995;1.757832;0.0;0.0;2769128
0;TICTOC;1;28skt-1-config-base+alloc;299.9190511066417;False;All;1.0;15.0;False;2;4;16;0;0;1276702.0;0.0;9013789.0;0.0;0.00491;0.0;0.0;7.000000000000001e-06;0.0;1.323057;0.000199;0.16479100000000002;0.111541;0.52758;0.004006;0.0;0.0;198405
0;TICTOC;2;28skt-2-config-base+alloc+index;365.253400099708;False;All;1.0;15.0;False;2;4;15;0;0;1264128.0;0.0;7969685.0;0.0;0.00489;0.0;0.0;5e-06;0.0;1.087174;0.000145;0.166799;0.090289;0.455755;0.003998;0.0;0.0;198547
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;362.2802034240318;False;All;1.0;15.0;False;2;4;11;0;0;1253363.0;0.0;7869204.0;0.0;0.00491;0.0;0.0;6e-06;0.0;1.100165;0.000133;0.16672;0.091134;0.46792799999999996;0.004097;0.0;0.0;199284
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;361.23138846226186;False;All;1.0;15.0;False;2;4;8;0;0;1260753.0;0.0;7863985.0;0.0;0.00491;0.0;0.0;6e-06;0.0;1.0951540000000002;8.1e-05;0.168037;0.10028;0.456034;0.003993;0.0;0.0;197802
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;406.8766543363807;False;All;1.0;15.0;False;2;4;8;0;0;1229668.0;0.0;7700701.0;0.0;0.004868;0.0;0.0;5e-06;0.0;0.9656440000000001;8e-05;0.197988;0.067713;0.398469;0.004006;0.0;0.0;196449
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;409.1066750932564;False;All;1.0;15.0;False;2;4;8;0;0;914129.0;0.0;7732416.0;0.0;0.004699;0.0;0.0;5e-06;0.0;0.939882;8.2e-05;0.201604;0.081498;0.386733;0.003904;0.0;0.0;192256
0;TICTOC;1;28skt-1-config-base+alloc;580.7724662905429;False;All;1.0;15.0;False;4;4;46;0;0;2395420.0;0.0;16538531.0;0.0;0.009392;0.0;0.0;7.000000000000001e-06;0.0;2.7067330000000003;0.0006320000000000001;0.33319699999999997;0.207358;1.039458;0.007986;0.0;0.0;392999
0;TICTOC;2;28skt-2-config-base+alloc+index;700.5743969271741;False;All;1.0;15.0;False;4;4;41;0;0;2557475.0;0.0;15848113.0;0.0;0.010152;0.0;0.0;6e-06;0.0;2.27543;0.000446;0.33668200000000004;0.180882;0.9650280000000001;0.008131000000000001;0.0;0.0;398527
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;688.8814343661908;False;All;1.0;15.0;False;4;4;50;0;0;2448355.0;0.0;15571776.0;0.0;0.009812999999999999;0.0;0.0;6e-06;0.0;2.298381;0.000526;0.337065;0.184361;0.970944;0.012465;0.0;0.0;395828
0;TICTOC;4;28skt-4-config-base+alloc+index+latch+replicate_item;690.4021522658189;False;All;1.0;15.0;False;4;4;34;0;0;2451619.0;0.0;15545006.0;0.0;0.009694;0.0;0.0;6e-06;0.0;2.2896799999999997;0.00035;0.338792;0.201048;0.967513;0.007997;0.0;0.0;395200
0;TICTOC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;779.6678989715464;False;All;1.0;15.0;False;4;4;40;0;0;2496808.0;0.0;15756995.0;0.0;0.00998;0.0;0.0;5e-06;0.0;2.044137;0.00037200000000000004;0.41990299999999997;0.140323;0.8494959999999999;0.008133;0.0;0.0;398437
0;TICTOC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;809.4975354213198;False;All;1.0;15.0;False;4;4;42;0;0;1870085.0;0.0;15950350.0;0.0;0.009746;0.0;0.0;5e-06;0.0;1.964636;0.000367;0.422608;0.137908;0.841201;0.008046;0.0;0.0;397592
0;TICTOC;1;28skt-1-config-base+alloc;3925.20866698575;False;All;1.0;15.0;False;56;4;7530636;0;0;83944773.0;0.0;946588884.0;0.0;0.572821;0.0;0.0;1.4000000000000001e-05;0.0;78.909464;50.523871;11.035827000000001;1.7609150000000002;11.602153;8.264459;0.0;0.0;5531002
0;TICTOC;2;28skt-2-config-base+alloc+index;4158.369531366881;False;All;1.0;15.0;False;56;4;7415358;0;0;85802869.0;0.0;993338648.0;0.0;0.667146;0.0;0.0;1.3000000000000001e-05;0.0;73.972941;45.387664;11.413072;1.771684;11.959983;11.142832;0.0;0.0;5492979
0;TICTOC;3;28skt-3-config-base+alloc+index+latch;4123.095724194594;False;All;1.0;15.0;False;56;4;7483506;0;0;86808230.0;0.0;1042808774.0;0.0;0.679758;0.0;0.0;1.4000000000000001e-05;0.0;74.81715600000001;46.027309;11.282653;1.8000919999999998;11.883483;11.101363000000001;0.0;0.0;5508541
