Backoff;CC;KTPS;NO HT;Numa Distance;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;neworder_cnt;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
0;DL DETECT;70213.04540046601;False;All;1.0;15.0;False;1504;1568;6;5581;0;2219324086.0;0.0;35097779045.0;0.0;28.912485999999998;0.146532;0.0;2.1e-05;0;2108.527145;0.007014;216.820982;330.33024900000004;845.061426;14.644092;0.0;0.239181;98434915
0;DL DETECT;12589.083772965692;False;All;1.0;15.0;False;192;1568;0;133;0;345838393.0;0.0;4495332455.0;0.0;3.5884940000000003;0.001057;0.0;1.4999999999999999e-05;0;249.07023199999998;0.0;33.91062;46.073943;121.32859499999999;1.781811;0.0;0.001987;16331073
0;DL DETECT;4953.291639048125;False;All;1.0;15.0;False;24;1568;0;0;0;26668483.0;0.0;226607881.0;0.0;0.178134;0.0;0.0;5e-06;0;11.367664999999999;0.0;1.753781;2.348664;5.055149;0.112302;0.0;1e-06;2346140
0;DL DETECT;21322.508305074738;False;All;1.0;15.0;False;464;1568;0;702;0;742570185.0;0.0;9932832419.0;0.0;7.9606520000000005;0.005797;0.0;2.2e-05;0;703.317271;0.0;72.316001;137.429667;330.206646;4.147298;0.0;0.010629000000000001;32320018
0;DL DETECT;6837.717776175864;False;All;1.0;15.0;False;48;1568;0;5;0;75593529.0;0.0;717368209.0;0.0;0.5470079999999999;1.3000000000000001e-05;0.0;7.000000000000001e-06;0;32.950860999999996;0.0;4.570894;6.4192290000000005;14.527192999999999;0.33327199999999996;0.0;6.1e-05;4693931
0;DL DETECT;41849.468847464515;False;All;1.0;15.0;False;928;1568;1;2147;0;1253288538.0;0.0;17354144223.0;0.0;13.939317;0.025997000000000003;0.0;2.2e-05;0;1211.630383;0.001125;120.229004;231.563946;540.8447940000001;7.253753;0.0;0.05259199999999999;54640181
0;HSTORE;55189.27188342719;False;All;1.0;15.0;False;1504;1568;446939;0;0;2986678646.0;0.0;6979786565.0;0.0;1.7084740000000003;0.0;0.0;2.7000000000000002e-05;0;2947.136283;12.911061;2.3901;267.06512299999997;189.91626499999998;1479.3628449999999;7.467752000000001;429.182588;108145150
0;HSTORE;19963.227604699572;False;All;1.0;15.0;False;192;1568;12331;0;0;412729550.0;0.0;1142727942.0;0.0;0.244299;0.0;0.0;1e-05;0;147.3836;0.07061;0.355906;40.688088;18.245237;2.005802;1.090287;3.428582;15324231
0;HSTORE;7340.200807354774;False;All;1.0;15.0;False;24;1568;253;0;0;28127590.0;0.0;82043008.0;0.0;0.025233000000000002;0.0;0.0;3e-06;0;7.146053;0.000681;0.031024;2.103885;1.161274;0.190552;0.104505;0.017777;2185561
0;HSTORE;30221.78386064898;False;All;1.0;15.0;False;464;1568;63427;0;0;845578830.0;0.0;2280948646.0;0.0;0.520977;0.0;0.0;1.4999999999999999e-05;0;512.928171;0.709756;0.7384149999999999;103.299296;49.554485;123.96541200000001;2.379637;19.590037;33408630
0;HSTORE;10893.915394098924;False;All;1.0;15.0;False;48;1568;843;0;0;85745564.0;0.0;247795307.0;0.0;0.070126;0.0;0.0;4e-06;0;19.958466;0.002744;0.10135;5.76733;2.9952799999999997;0.365823;0.294981;0.096762;4529705
0;HSTORE;41766.42656455249;False;All;1.0;15.0;False;928;1568;181292;0;0;1560029364.0;0.0;3990483407.0;0.0;0.966608;0.0;0.0;2.2e-05;0;1387.2374029999999;3.8792699999999996;1.368531;178.680399;102.76231899999999;676.198076;4.426659;64.660187;62435290
0;MVCC;29813.718061346222;False;All;1.0;15.0;False;1504;1568;2491;0;0;4094457417.0;0.0;1810994665477.0;197370543480.0;55.360496999999995;0.0;0.0;5e-05;0;5003.435957;0.236857;1113.55708;1183.9576029999998;2789.5891070000002;12.859577;7.690328999999999;0.12975699999999998;99182865
0;MVCC;8068.677518390856;False;All;1.0;15.0;False;192;1568;40;0;0;553327538.0;0.0;186226625155.0;25558955944.0;6.778212;0.0;0.0;2.4e-05;0;415.021053;0.001564;55.573195999999996;51.970579;237.78196499999999;2.1212779999999998;1.410808;0.000893;17440995
0;MVCC;2642.1324545221482;False;All;1.0;15.0;False;24;1568;0;0;0;26796034.0;0.0;7359209301.0;2124329582.0;0.33874;0.0;0.0;9e-06;0;21.215327;0.0;2.020845;3.090433;10.672148;0.118099;0.11096800000000001;1.1e-05;2335571
0;MVCC;13202.400132225168;False;All;1.0;15.0;False;464;1568;215;0;0;1379968291.0;0.0;622024704799.0001;73975266671.0;17.117393;0.0;0.0;3.5e-05;0;1321.963168;0.012223999999999999;172.442551;182.037668;775.5885030000001;5.296798;3.176374;0.008419;37614411
0;MVCC;3353.2918081754415;False;All;1.0;15.0;False;48;1568;1;0;0;94748238.0;0.0;24839270897.0;5575483587.0;1.117083;0.0;0.0;1.4000000000000001e-05;0;64.290183;5.2000000000000004e-05;7.0772960000000005;8.672932000000001;34.963126;0.41200299999999995;0.355667;5.5e-05;4491328
0;MVCC;21234.03752720359;False;All;1.0;15.0;False;928;1568;854;0;0;2363066204.0;0.0;1111738243046.0;119436933954.0;30.384349;0.0;0.0;4.4e-05;0;2700.288439;0.06152899999999999;507.21374199999997;472.420949;1586.4119380000002;8.052804;4.930465;0.034537;61786666
